,Unnamed: 0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,Unnamed: 0,target
19141835,19141835,2021-08-14 20:07:16.433789+00:00,x,y,2021-08-17 16:00:00+00:00,2021-08-17 18:00:00+00:00,alpha,True,20.0,1,a-23,19141835,10545.0
3015113,3015113,2021-03-11 05:07:26.497986+00:00,x,y,2021-03-13 15:30:00+00:00,2021-03-13 17:30:00+00:00,alpha,True,35.0,1,a-7,3015113,10799.0
8368148,8368148,2021-06-01 11:56:41.163567+00:00,x,y,2021-06-12 17:00:00+00:00,2021-06-12 18:59:00+00:00,gamma,True,20.0,2,c-6,8368148,11900.0
14468366,14468366,2021-07-14 18:46:41.881112+00:00,x,y,2021-07-31 14:00:00+00:00,2021-07-31 16:00:00+00:00,gamma,True,20.0,1,c-4,14468366,12050.0
1628985,1628985,2021-02-13 13:59:16.270848+00:00,x,y,2021-02-22 13:00:00+00:00,2021-02-22 15:00:00+00:00,alpha,True,15.0,1,a-5,1628985,12495.0
19808358,19808358,2021-08-18 12:43:06.375126+00:00,x,y,2021-08-26 16:00:00+00:00,2021-08-26 18:00:00+00:00,alpha,True,15.0,1,a-23,19808358,8300.0
17752565,17752565,2021-08-08 13:22:01.968027+00:00,x,y,2021-08-19 17:00:00+00:00,2021-08-19 18:55:00+00:00,beta,True,40.0,0,b-19,17752565,8380.0
7057459,7057459,2021-05-17 18:26:54.705869+00:00,x,y,2021-05-19 11:00:00+00:00,2021-05-19 13:00:00+00:00,gamma,True,20.0,1,c-4,7057459,7390.0
19998046,19998046,2021-08-19 14:02:21.611422+00:00,x,y,2021-08-29 14:00:00+00:00,2021-08-29 16:00:00+00:00,gamma,True,20.0,2,c-4,19998046,16075.0
4106267,4106267,2021-03-31 15:35:56.450656+00:00,x,y,2021-04-01 05:00:00+00:00,2021-04-01 06:55:00+00:00,beta,True,40.0,0,b-1,4106267,10531.0
1228541,1228541,2021-02-03 14:20:52.841374+00:00,x,y,2021-02-15 11:00:00+00:00,2021-02-15 13:00:00+00:00,gamma,True,32.0,1,c-4,1228541,9150.0
4071322,4071322,2021-03-30 19:32:08.719967+00:00,x,y,2021-04-08 13:30:00+00:00,2021-04-08 15:30:00+00:00,alpha,True,15.0,1,a-5,4071322,9798.0
14553547,14553547,2021-07-15 11:22:53.622365+00:00,x,y,2021-08-19 13:00:00+00:00,2021-08-19 15:00:00+00:00,alpha,True,35.0,1,a-9,14553547,10545.0
1185145,1185145,2021-02-02 14:16:38.692767+00:00,x,y,2021-02-03 17:00:00+00:00,2021-02-03 18:59:00+00:00,gamma,True,32.0,1,c-6,1185145,9150.0
20831060,20831060,2021-08-24 19:13:39.842018+00:00,x,y,2021-08-27 14:00:00+00:00,2021-08-27 15:55:00+00:00,beta,True,40.0,0,b-9,20831060,18100.0
9313010,9313010,2021-06-10 14:11:26.512840+00:00,x,y,2021-07-12 17:00:00+00:00,2021-07-12 18:59:00+00:00,gamma,True,20.0,1,c-6,9313010,10900.0
7659156,7659156,2021-05-24 13:59:47.060810+00:00,x,y,2021-06-06 16:00:00+00:00,2021-06-06 18:00:00+00:00,alpha,True,15.0,1,a-7,7659156,7520.0
20469038,20469038,2021-08-22 13:11:34.107782+00:00,x,y,2021-08-29 14:00:00+00:00,2021-08-29 15:55:00+00:00,beta,True,40.0,0,b-9,20469038,9380.0
16963781,16963781,2021-08-03 10:05:40.600944+00:00,x,y,2021-08-04 17:00:00+00:00,2021-08-04 18:59:00+00:00,gamma,True,20.0,2,c-6,16963781,7870.0
9406687,9406687,2021-06-11 12:28:21.001564+00:00,x,y,2021-06-15 10:00:00+00:00,2021-06-15 12:00:00+00:00,alpha,True,35.0,1,a-7,9406687,9707.0
2863025,2863025,2021-03-08 19:10:01.114212+00:00,x,y,2021-03-17 17:00:00+00:00,2021-03-17 18:59:00+00:00,gamma,True,20.0,2,c-6,2863025,8890.0
8062080,8062080,2021-05-29 19:48:23.117780+00:00,x,y,2021-06-12 13:00:00+00:00,2021-06-12 15:00:00+00:00,alpha,True,15.0,1,a-5,8062080,7520.0
21702769,21702769,2021-08-31 12:11:33.126735+00:00,x,y,2021-09-05 16:00:00+00:00,2021-09-05 18:00:00+00:00,alpha,True,20.0,1,a-23,21702769,12645.0
21064892,21064892,2021-08-26 11:53:58.033033+00:00,x,y,2021-09-29 17:00:00+00:00,2021-09-29 18:59:00+00:00,gamma,True,20.0,2,c-6,21064892,7870.0
15120157,15120157,2021-07-19 17:23:51.386023+00:00,x,y,2021-08-03 14:00:00+00:00,2021-08-03 16:00:00+00:00,gamma,True,20.0,1,c-4,15120157,9280.0
13946357,13946357,2021-07-11 11:05:05.784013+00:00,x,y,2021-07-20 04:00:00+00:00,2021-07-20 06:00:00+00:00,alpha,True,35.0,1,a-1,13946357,8381.0
7245250,7245250,2021-05-19 22:10:27.503319+00:00,x,y,2021-05-30 14:00:00+00:00,2021-05-30 15:55:00+00:00,beta,True,20.0,0,b-9,7245250,6744.0
11976673,11976673,2021-06-30 11:53:32.958884+00:00,x,y,2021-07-05 16:00:00+00:00,2021-07-05 18:00:00+00:00,alpha,True,35.0,1,a-23,11976673,11072.0
10204261,10204261,2021-06-17 10:47:05.396963+00:00,x,y,2021-06-23 13:00:00+00:00,2021-06-23 15:00:00+00:00,alpha,True,15.0,1,a-9,10204261,6531.0
17158112,17158112,2021-08-04 21:00:39.552673+00:00,x,y,2021-08-10 17:00:00+00:00,2021-08-10 18:59:00+00:00,gamma,True,20.0,2,c-6,17158112,7870.0
19815570,19815570,2021-08-18 13:28:38.809610+00:00,x,y,2021-08-21 14:00:00+00:00,2021-08-21 16:00:00+00:00,gamma,True,20.0,2,c-4,19815570,21365.0
14422249,14422249,2021-07-14 12:53:29.383252+00:00,x,y,2021-07-23 17:00:00+00:00,2021-07-23 18:59:00+00:00,gamma,True,20.0,2,c-6,14422249,11900.0
9123955,9123955,2021-06-08 16:50:06.339323+00:00,x,y,2021-07-07 14:00:00+00:00,2021-07-07 15:55:00+00:00,beta,True,20.0,0,b-9,9123955,10047.0
870636,870636,2021-01-25 16:22:02.516710+00:00,x,y,2021-01-28 16:00:00+00:00,2021-01-28 17:55:00+00:00,beta,True,20.0,0,b-19,870636,8707.0
4667909,4667909,2021-04-16 23:13:22.458064+00:00,x,y,2021-05-23 05:00:00+00:00,2021-05-23 07:00:00+00:00,alpha,True,15.0,1,a-1,4667909,7796.0
20997701,20997701,2021-08-25 22:52:04.977053+00:00,x,y,2021-09-10 07:00:00+00:00,2021-09-10 09:00:00+00:00,alpha,True,20.0,1,a-5,20997701,8381.0
16846955,16846955,2021-08-02 08:23:42.108571+00:00,x,y,2021-08-10 07:00:00+00:00,2021-08-10 09:00:00+00:00,alpha,True,15.0,1,a-5,16846955,7524.0
13838441,13838441,2021-07-10 17:21:11.165896+00:00,x,y,2021-07-11 17:00:00+00:00,2021-07-11 18:59:00+00:00,gamma,True,20.0,2,c-6,13838441,27165.0
19584190,19584190,2021-08-17 08:52:08.431314+00:00,x,y,2021-08-22 10:35:00+00:00,2021-08-22 12:35:00+00:00,omega,True,20.0,1,d-3,19584190,22300.0
18321162,18321162,2021-08-10 20:50:38.833335+00:00,x,y,2021-08-12 14:00:00+00:00,2021-08-12 16:00:00+00:00,gamma,True,20.0,1,c-4,18321162,7765.0
19105911,19105911,2021-08-14 16:18:36.500652+00:00,x,y,2021-08-18 10:00:00+00:00,2021-08-18 12:00:00+00:00,gamma,True,20.0,1,c-2,19105911,8750.0
17040356,17040356,2021-08-04 01:00:21.041696+00:00,x,y,2021-08-05 10:00:00+00:00,2021-08-05 12:00:00+00:00,gamma,True,20.0,1,c-2,17040356,7765.0
17013835,17013835,2021-08-03 17:48:04.127578+00:00,x,y,2021-09-04 16:00:00+00:00,2021-09-04 18:00:00+00:00,alpha,True,15.0,1,a-23,17013835,9045.0
2031886,2031886,2021-02-22 17:44:54.568118+00:00,x,y,2021-03-05 16:00:00+00:00,2021-03-05 18:10:00+00:00,alpha,True,15.0,1,a-7,2031886,12495.0
5833800,5833800,2021-04-29 23:41:31.975205+00:00,x,y,2021-06-13 11:00:00+00:00,2021-06-13 13:00:00+00:00,gamma,True,20.0,2,c-4,5833800,10655.0
19866785,19866785,2021-08-18 18:23:47.158633+00:00,x,y,2021-08-25 07:00:00+00:00,2021-08-25 09:00:00+00:00,alpha,True,20.0,1,a-5,19866785,10545.0
19786044,19786044,2021-08-18 10:24:46.226085+00:00,x,y,2021-08-23 17:00:00+00:00,2021-08-23 18:59:00+00:00,gamma,True,20.0,1,c-6,19786044,18105.0
13706918,13706918,2021-07-09 19:16:23.597975+00:00,x,y,2021-07-29 09:45:00+00:00,2021-07-29 11:45:00+00:00,gamma,True,20.0,1,c-2,13706918,10285.0
4183235,4183235,2021-04-02 13:52:42.717726+00:00,x,y,2021-04-10 15:30:00+00:00,2021-04-10 17:30:00+00:00,alpha,True,35.0,1,a-7,4183235,10799.0
16699436,16699436,2021-07-31 21:40:52.077189+00:00,x,y,2021-08-12 11:00:00+00:00,2021-08-12 12:55:00+00:00,beta,True,20.0,0,b-69,16699436,6840.0
2033154,2033154,2021-02-22 18:05:40.751914+00:00,x,y,2021-03-31 14:00:00+00:00,2021-03-31 15:55:00+00:00,beta,True,20.0,0,b-9,2033154,11504.0
6266659,6266659,2021-05-06 05:03:29.941689+00:00,x,y,2021-06-20 13:30:00+00:00,2021-06-20 15:30:00+00:00,alpha,True,15.0,1,a-5,6266659,7796.0
18263530,18263530,2021-08-10 18:02:28.379893+00:00,x,y,2021-08-24 16:00:00+00:00,2021-08-24 18:00:00+00:00,alpha,True,15.0,1,a-23,18263530,9045.0
12343530,12343530,2021-07-02 12:39:13.718964+00:00,x,y,2021-07-05 17:00:00+00:00,2021-07-05 18:59:00+00:00,gamma,True,20.0,1,c-6,12343530,11300.0
1597460,1597460,2021-02-12 20:03:39.974482+00:00,x,y,2021-02-22 16:00:00+00:00,2021-02-22 18:10:00+00:00,alpha,True,15.0,1,a-7,1597460,12495.0
19892738,19892738,2021-08-18 21:26:07.053705+00:00,x,y,2021-08-25 16:00:00+00:00,2021-08-25 18:00:00+00:00,alpha,True,20.0,1,a-23,19892738,10545.0
21110592,21110592,2021-08-26 17:58:38.982653+00:00,x,y,2021-09-04 05:30:00+00:00,2021-09-04 07:30:00+00:00,gamma,True,20.0,1,c-2,21110592,7500.0
15991295,15991295,2021-07-26 10:56:08.360288+00:00,x,y,2021-07-29 11:00:00+00:00,2021-07-29 12:55:00+00:00,beta,True,40.0,0,b-69,15991295,10990.0
11387661,11387661,2021-06-26 17:43:58.379678+00:00,x,y,2021-07-09 10:00:00+00:00,2021-07-09 12:00:00+00:00,alpha,True,15.0,1,a-7,11387661,7150.0
5310180,5310180,2021-04-23 06:24:17.542299+00:00,x,y,2021-04-25 11:00:00+00:00,2021-04-25 13:00:00+00:00,gamma,True,0.0,0,c-4,5310180,7315.0
16594843,16594843,2021-07-31 02:08:45.068733+00:00,x,y,2021-08-03 13:00:00+00:00,2021-08-03 15:00:00+00:00,alpha,True,35.0,1,a-9,16594843,10545.0
20662466,20662466,2021-08-23 17:36:38.580860+00:00,x,y,2021-08-27 05:00:00+00:00,2021-08-27 07:00:00+00:00,alpha,True,15.0,1,a-1,20662466,11245.0
668068,668068,2021-01-20 06:44:17.872772+00:00,x,y,2021-01-25 14:00:00+00:00,2021-01-25 15:55:00+00:00,beta,True,20.0,0,b-9,668068,8718.0
20062941,20062941,2021-08-19 21:05:52.877392+00:00,x,y,2021-09-27 10:35:00+00:00,2021-09-27 12:35:00+00:00,omega,True,20.0,1,d-3,20062941,6870.0
13528110,13528110,2021-07-08 17:04:41.485162+00:00,x,y,2021-07-13 14:00:00+00:00,2021-07-13 16:00:00+00:00,gamma,True,20.0,1,c-4,13528110,14065.0
13522461,13522461,2021-07-08 16:27:30.305247+00:00,x,y,2021-08-07 17:00:00+00:00,2021-08-07 18:59:00+00:00,gamma,True,20.0,2,c-6,13522461,11285.0
4441067,4441067,2021-04-09 13:19:40.864302+00:00,x,y,2021-04-10 11:00:00+00:00,2021-04-10 13:00:00+00:00,gamma,True,20.0,1,c-4,4441067,8650.0
15706820,15706820,2021-07-24 11:42:07.086310+00:00,x,y,2021-08-24 10:00:00+00:00,2021-08-24 12:00:00+00:00,gamma,True,20.0,1,c-2,15706820,9280.0
8219686,8219686,2021-05-31 08:00:12.366319+00:00,x,y,2021-06-08 13:00:00+00:00,2021-06-08 15:00:00+00:00,alpha,True,15.0,1,a-5,8219686,9403.0
21251028,21251028,2021-08-27 18:05:09.442440+00:00,x,y,2021-10-02 07:00:00+00:00,2021-10-02 09:00:00+00:00,alpha,True,20.0,1,a-5,21251028,7524.0
2176460,2176460,2021-02-26 11:17:52.860513+00:00,x,y,2021-03-02 05:00:00+00:00,2021-03-02 07:00:00+00:00,gamma,True,20.0,1,c-2,2176460,12500.0
5894123,5894123,2021-04-30 19:46:11.222608+00:00,x,y,2021-05-02 11:00:00+00:00,2021-05-02 13:00:00+00:00,gamma,True,20.0,2,c-4,5894123,8390.0
7658338,7658338,2021-05-24 13:48:36.482502+00:00,x,y,2021-05-27 11:00:00+00:00,2021-05-27 13:00:00+00:00,gamma,True,20.0,1,c-4,7658338,8025.0
7984211,7984211,2021-05-28 21:54:06.160054+00:00,x,y,2021-05-29 11:00:00+00:00,2021-05-29 13:00:00+00:00,gamma,True,20.0,2,c-4,7984211,9025.0
7568876,7568876,2021-05-23 13:34:51.819437+00:00,x,y,2021-06-04 05:00:00+00:00,2021-06-04 07:00:00+00:00,alpha,True,15.0,1,a-1,7568876,7124.0
9320245,9320245,2021-06-10 15:19:28.377088+00:00,x,y,2021-06-27 14:00:00+00:00,2021-06-27 15:55:00+00:00,beta,True,20.0,0,b-9,9320245,10078.0
12189848,12189848,2021-07-01 15:07:50.839172+00:00,x,y,2021-07-06 14:00:00+00:00,2021-07-06 16:00:00+00:00,gamma,True,20.0,1,c-4,12189848,9785.0
8199374,8199374,2021-05-31 04:09:43.129878+00:00,x,y,2021-06-06 05:00:00+00:00,2021-06-06 06:55:00+00:00,beta,True,20.0,0,b-1,8199374,10088.0
4775396,4775396,2021-04-18 21:44:40.577599+00:00,x,y,2021-05-25 05:00:00+00:00,2021-05-25 06:55:00+00:00,beta,True,20.0,0,b-1,4775396,7382.0
20703364,20703364,2021-08-24 02:10:00.443537+00:00,x,y,2021-08-26 07:00:00+00:00,2021-08-26 09:00:00+00:00,alpha,True,15.0,1,a-5,20703364,11245.0
17075776,17075776,2021-08-04 09:30:33.482087+00:00,x,y,2021-08-15 13:00:00+00:00,2021-08-15 15:00:00+00:00,alpha,True,20.0,1,a-9,17075776,12645.0
6089411,6089411,2021-05-03 15:56:00.957963+00:00,x,y,2021-05-13 16:00:00+00:00,2021-05-13 18:00:00+00:00,alpha,True,35.0,1,a-7,6089411,5996.0
2289693,2289693,2021-02-27 22:13:08.594824+00:00,x,y,2021-03-12 13:30:00+00:00,2021-03-12 15:40:00+00:00,alpha,True,35.0,1,a-5,2289693,8027.0
5829528,5829528,2021-04-29 22:07:01.919805+00:00,x,y,2021-05-07 11:00:00+00:00,2021-05-07 13:00:00+00:00,gamma,True,20.0,1,c-4,5829528,9655.0
1394910,1394910,2021-02-07 19:15:30.734593+00:00,x,y,2021-02-22 11:00:00+00:00,2021-02-22 12:55:00+00:00,beta,True,35.0,0,b-69,1394910,9533.0
18999792,18999792,2021-08-14 05:04:16.082045+00:00,x,y,2021-08-19 10:00:00+00:00,2021-08-19 12:00:00+00:00,alpha,True,20.0,1,a-7,18999792,12645.0
8904559,8904559,2021-06-06 14:28:48.917963+00:00,x,y,2021-07-20 05:00:00+00:00,2021-07-20 07:00:00+00:00,gamma,True,20.0,2,c-2,8904559,11900.0
2355246,2355246,2021-02-28 21:10:47.107462+00:00,x,y,2021-03-01 05:15:00+00:00,2021-03-01 07:25:00+00:00,alpha,True,35.0,1,a-1,2355246,8027.0
11078737,11078737,2021-06-24 13:45:45.289797+00:00,x,y,2021-07-19 14:00:00+00:00,2021-07-19 16:00:00+00:00,gamma,True,20.0,2,c-4,11078737,9525.0
20996064,20996064,2021-08-25 22:22:49.063880+00:00,x,y,2021-08-27 05:00:00+00:00,2021-08-27 07:00:00+00:00,alpha,True,20.0,1,a-1,20996064,10545.0
16091314,16091314,2021-07-27 03:55:12.009847+00:00,x,y,2021-07-31 04:00:00+00:00,2021-07-31 06:00:00+00:00,alpha,True,35.0,1,a-1,16091314,12645.0
6270487,6270487,2021-05-06 06:27:53.356085+00:00,x,y,2021-05-18 05:00:00+00:00,2021-05-18 07:00:00+00:00,alpha,True,35.0,1,a-1,6270487,8132.0
11742626,11742626,2021-06-29 04:55:09.509169+00:00,x,y,2021-07-05 16:45:00+00:00,2021-07-05 18:45:00+00:00,gamma,True,20.0,2,c-6,11742626,8765.0
19596953,19596953,2021-08-17 10:05:47.810107+00:00,x,y,2021-09-10 04:40:00+00:00,2021-09-10 06:40:00+00:00,omega,True,20.0,1,d-1,19596953,6870.0
11283421,11283421,2021-06-25 22:21:18.012436+00:00,x,y,2021-06-26 16:00:00+00:00,2021-06-26 18:00:00+00:00,alpha,True,15.0,1,a-23,11283421,11807.0
149565,149565,2021-01-04 16:01:37.631397+00:00,x,y,2021-01-10 05:15:00+00:00,2021-01-10 07:25:00+00:00,alpha,True,20.0,1,a-1,149565,10227.0
18264908,18264908,2021-08-10 18:08:26.393188+00:00,x,y,2021-09-18 04:00:00+00:00,2021-09-18 06:00:00+00:00,alpha,True,15.0,1,a-1,18264908,6810.0
16407008,16407008,2021-07-29 12:18:40.116626+00:00,x,y,2021-07-30 17:00:00+00:00,2021-07-30 18:59:00+00:00,gamma,True,20.0,1,c-6,16407008,15075.0
3426498,3426498,2021-03-17 12:56:22.971712+00:00,x,y,2021-04-06 05:00:00+00:00,2021-04-06 07:00:00+00:00,alpha,True,35.0,1,a-1,3426498,10799.0
5447574,5447574,2021-04-24 16:52:44.771382+00:00,x,y,2021-04-26 05:00:00+00:00,2021-04-26 07:00:00+00:00,gamma,True,20.0,1,c-2,5447574,7390.0
13643315,13643315,2021-07-09 12:17:14.808529+00:00,x,y,2021-07-19 14:00:00+00:00,2021-07-19 15:55:00+00:00,beta,True,40.0,0,b-9,13643315,10890.0
20744955,20744955,2021-08-24 08:51:53.387107+00:00,x,y,2021-08-28 07:00:00+00:00,2021-08-28 09:00:00+00:00,alpha,True,20.0,1,a-5,20744955,10545.0
2269964,2269964,2021-02-27 16:23:09.611313+00:00,x,y,2021-04-02 05:00:00+00:00,2021-04-02 07:00:00+00:00,alpha,True,15.0,1,a-1,2269964,9004.0
702951,702951,2021-01-21 06:57:14.493096+00:00,x,y,2021-02-15 17:00:00+00:00,2021-02-15 18:59:00+00:00,gamma,True,32.0,2,c-6,702951,9900.0
6190048,6190048,2021-05-05 00:52:15.786217+00:00,x,y,2021-05-20 15:30:00+00:00,2021-05-20 17:30:00+00:00,alpha,True,15.0,1,a-7,6190048,6495.0
9558659,9558659,2021-06-12 14:08:21.185660+00:00,x,y,2021-06-14 14:00:00+00:00,2021-06-14 16:00:00+00:00,gamma,True,20.0,2,c-4,9558659,7900.0
3011361,3011361,2021-03-11 03:56:05.170536+00:00,x,y,2021-03-11 05:00:00+00:00,2021-03-11 07:00:00+00:00,alpha,True,15.0,1,a-1,3011361,9798.0
20783007,20783007,2021-08-24 13:30:06.120001+00:00,x,y,2021-08-30 17:00:00+00:00,2021-08-30 18:59:00+00:00,gamma,True,20.0,1,c-6,20783007,7765.0
11440751,11440751,2021-06-27 07:11:10.877514+00:00,x,y,2021-07-09 09:45:00+00:00,2021-07-09 11:45:00+00:00,gamma,True,20.0,1,c-2,11440751,7765.0
16378274,16378274,2021-07-29 07:51:21.669535+00:00,x,y,2021-08-02 16:00:00+00:00,2021-08-02 18:00:00+00:00,alpha,True,35.0,1,a-23,16378274,10545.0
5532597,5532597,2021-04-25 18:42:57.883946+00:00,x,y,2021-05-20 13:30:00+00:00,2021-05-20 15:30:00+00:00,alpha,True,15.0,1,a-5,5532597,7796.0
9927168,9927168,2021-06-15 04:25:07.429221+00:00,x,y,2021-06-24 05:00:00+00:00,2021-06-24 06:55:00+00:00,beta,True,20.0,0,b-1,9927168,6375.0
11483320,11483320,2021-06-27 12:08:45.404079+00:00,x,y,2021-06-29 05:00:00+00:00,2021-06-29 06:55:00+00:00,beta,True,40.0,0,b-1,11483320,10723.0
20924920,20924920,2021-08-25 12:40:06.241658+00:00,x,y,2021-09-11 13:00:00+00:00,2021-09-11 15:00:00+00:00,alpha,True,20.0,1,a-9,20924920,8381.0
20659361,20659361,2021-08-23 17:16:41.706228+00:00,x,y,2021-09-13 17:00:00+00:00,2021-09-13 18:59:00+00:00,gamma,True,20.0,1,c-6,20659361,6870.0
938196,938196,2021-01-27 13:25:41.816050+00:00,x,y,2021-02-06 17:00:00+00:00,2021-02-06 18:59:00+00:00,gamma,True,0.0,0,c-6,938196,8525.0
20306549,20306549,2021-08-21 10:57:45.371254+00:00,x,y,2021-10-05 04:40:00+00:00,2021-10-05 06:40:00+00:00,omega,True,20.0,1,d-1,20306549,6870.0
18371366,18371366,2021-08-11 04:32:27.644640+00:00,x,y,2021-08-14 13:00:00+00:00,2021-08-14 15:00:00+00:00,alpha,True,20.0,1,a-9,18371366,7524.0
7506623,7506623,2021-05-22 18:19:40.152009+00:00,x,y,2021-05-27 11:00:00+00:00,2021-05-27 13:00:00+00:00,gamma,True,20.0,2,c-4,7506623,9025.0
8494038,8494038,2021-06-02 13:31:20.543608+00:00,x,y,2021-06-15 13:00:00+00:00,2021-06-15 15:00:00+00:00,alpha,True,35.0,1,a-9,8494038,9707.0
18760190,18760190,2021-08-12 20:23:32.421570+00:00,x,y,2021-08-23 16:00:00+00:00,2021-08-23 18:00:00+00:00,alpha,True,20.0,1,a-23,18760190,12645.0
17870405,17870405,2021-08-09 05:23:28.767284+00:00,x,y,2021-09-20 13:00:00+00:00,2021-09-20 15:00:00+00:00,alpha,True,15.0,1,a-9,17870405,6810.0
7177998,7177998,2021-05-19 09:30:39.212414+00:00,x,y,2021-08-14 05:00:00+00:00,2021-08-14 06:55:00+00:00,beta,True,20.0,0,b-1,7177998,7374.0
3988049,3988049,2021-03-28 22:05:36.571987+00:00,x,y,2021-05-26 05:00:00+00:00,2021-05-26 07:00:00+00:00,alpha,True,35.0,1,a-1,3988049,10799.0
4089797,4089797,2021-03-31 08:51:43.870273+00:00,x,y,2021-04-07 11:00:00+00:00,2021-04-07 13:00:00+00:00,gamma,True,20.0,2,c-4,4089797,10800.0
14033612,14033612,2021-07-11 23:01:10.676284+00:00,x,y,2021-08-02 10:30:00+00:00,2021-08-02 12:25:00+00:00,beta,True,40.0,0,b-69,14033612,9160.0
4876687,4876687,2021-04-19 17:15:55.493182+00:00,x,y,2021-04-27 05:00:00+00:00,2021-04-27 07:00:00+00:00,gamma,True,20.0,1,c-2,4876687,7390.0
11469597,11469597,2021-06-27 10:28:22.211546+00:00,x,y,2021-07-28 05:00:00+00:00,2021-07-28 06:55:00+00:00,beta,True,40.0,0,b-1,11469597,8065.0
16115124,16115124,2021-07-27 07:49:20.827366+00:00,x,y,2021-07-28 17:00:00+00:00,2021-07-28 18:59:00+00:00,gamma,True,20.0,1,c-6,16115124,9280.0
20799401,20799401,2021-08-24 15:42:57.555309+00:00,x,y,2021-09-11 07:00:00+00:00,2021-09-11 09:00:00+00:00,alpha,True,15.0,1,a-5,20799401,7524.0
10116130,10116130,2021-06-16 15:15:21.092992+00:00,x,y,2021-06-22 14:00:00+00:00,2021-06-22 16:00:00+00:00,gamma,True,20.0,1,c-4,10116130,6620.0
5131459,5131459,2021-04-21 13:15:38.557233+00:00,x,y,2021-04-25 05:00:00+00:00,2021-04-25 07:00:00+00:00,gamma,True,20.0,1,c-2,5131459,7390.0
15456377,15456377,2021-07-22 16:19:56.075957+00:00,x,y,2021-07-31 04:00:00+00:00,2021-07-31 06:00:00+00:00,alpha,True,15.0,1,a-1,15456377,12945.0
4098451,4098451,2021-03-31 12:10:48.928814+00:00,x,y,2021-05-12 13:30:00+00:00,2021-05-12 15:30:00+00:00,alpha,True,15.0,1,a-5,4098451,9798.0
6565724,6565724,2021-05-10 15:54:14.077446+00:00,x,y,2021-05-17 11:00:00+00:00,2021-05-17 13:00:00+00:00,gamma,True,20.0,1,c-4,6565724,7640.0
17824930,17824930,2021-08-08 19:43:16.850103+00:00,x,y,2021-09-03 10:00:00+00:00,2021-09-03 12:00:00+00:00,alpha,True,15.0,1,a-7,17824930,6810.0
8273940,8273940,2021-05-31 16:35:19.594570+00:00,x,y,2021-06-07 05:00:00+00:00,2021-06-07 07:00:00+00:00,gamma,True,20.0,2,c-2,8273940,11900.0
13796126,13796126,2021-07-10 11:49:04.216081+00:00,x,y,2021-08-05 17:00:00+00:00,2021-08-05 18:59:00+00:00,gamma,True,20.0,2,c-6,13796126,13560.0
20401705,20401705,2021-08-22 03:03:47.711007+00:00,x,y,2021-09-18 13:00:00+00:00,2021-09-18 15:00:00+00:00,alpha,True,15.0,1,a-9,20401705,6810.0
8659506,8659506,2021-06-04 04:27:38.214484+00:00,x,y,2021-06-13 07:00:00+00:00,2021-06-13 09:00:00+00:00,alpha,True,15.0,1,a-5,8659506,9707.0
15100685,15100685,2021-07-19 14:42:41.000557+00:00,x,y,2021-07-31 14:00:00+00:00,2021-07-31 16:00:00+00:00,gamma,True,20.0,1,c-4,15100685,13130.0
8056302,8056302,2021-05-29 18:32:26.821395+00:00,x,y,2021-06-03 13:00:00+00:00,2021-06-03 15:00:00+00:00,alpha,True,15.0,1,a-5,8056302,7124.0
19011458,19011458,2021-08-14 06:36:35.206957+00:00,x,y,2021-08-29 16:00:00+00:00,2021-08-29 18:00:00+00:00,alpha,True,20.0,1,a-23,19011458,8381.0
21556403,21556403,2021-08-30 09:42:27.394441+00:00,x,y,2021-09-11 14:00:00+00:00,2021-09-11 15:55:00+00:00,beta,True,40.0,0,b-9,21556403,8470.0
9263272,9263272,2021-06-10 04:37:15.116684+00:00,x,y,2021-07-21 04:00:00+00:00,2021-07-21 06:00:00+00:00,alpha,True,15.0,1,a-1,9263272,9403.0
15812202,15812202,2021-07-25 07:27:06.755325+00:00,x,y,2021-08-03 05:00:00+00:00,2021-08-03 06:55:00+00:00,beta,True,40.0,0,b-1,15812202,10990.0
6186752,6186752,2021-05-04 23:35:13.810514+00:00,x,y,2021-05-06 14:00:00+00:00,2021-05-06 15:55:00+00:00,beta,True,20.0,0,b-9,6186752,6776.0
2023989,2023989,2021-02-22 14:21:02.311874+00:00,x,y,2021-02-28 05:15:00+00:00,2021-02-28 07:25:00+00:00,alpha,True,35.0,1,a-1,2023989,12500.0
13674242,13674242,2021-07-09 15:47:37.677635+00:00,x,y,2021-07-12 07:00:00+00:00,2021-07-12 09:00:00+00:00,alpha,True,35.0,1,a-5,13674242,25345.0
222379,222379,2021-01-06 19:07:00.564400+00:00,x,y,2021-02-07 05:00:00+00:00,2021-02-07 06:55:00+00:00,beta,False,20.0,0,b-1,222379,8707.0
20211568,20211568,2021-08-20 17:37:15.826535+00:00,x,y,2021-08-26 07:00:00+00:00,2021-08-26 09:00:00+00:00,alpha,True,20.0,1,a-5,20211568,10545.0
12344482,12344482,2021-07-02 12:43:24.600888+00:00,x,y,2021-07-07 11:00:00+00:00,2021-07-07 12:55:00+00:00,beta,True,40.0,0,b-69,12344482,12890.0
10917886,10917886,2021-06-23 09:21:32.518604+00:00,x,y,2021-09-06 05:00:00+00:00,2021-09-06 06:55:00+00:00,beta,True,20.0,0,b-1,10917886,6386.0
